fold_id,horizon,task_type,threshold_mode,threshold_value,vol_k,accuracy,balanced_accuracy,train_size,test_size,train_start,train_end,test_start,test_end,precision,recall,f1,roc_auc,positive_rate_true,positive_rate_pred,model,total_return,annual_return,annual_volatility,sharpe,max_drawdown,trades,turnover,avg_position,exposure_rate,no_trade_rate,non_overlap_total_return,non_overlap_annual_return,non_overlap_sharpe,non_overlap_max_drawdown,non_overlap_trades,non_overlap_n_periods,macro_precision,macro_recall,macro_f1,weighted_f1,class_-1_f1,class_0_f1,class_1_f1,pred_down_rate,pred_neutral_rate,pred_up_rate
14,1,binary,fixed,0.0,,0.4444,0.4156,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.5455,0.5455,0.5455,0.431,0.6111,0.6111,RandomForestClassifier,-0.0198,-0.0328,0.1201,-0.2734,-0.072,22,0.1746,0.6111,0.6111,0.3889,-0.0198,-0.0328,-0.2734,-0.072,22,126,,,,,,,,,,
14,1,binary,fixed,0.0,,0.4603,0.4545,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.5692,0.4805,0.5211,0.4172,0.6111,0.5159,GradientBoostingClassifier,0.0223,0.0496,0.1054,0.471,-0.0547,32,0.254,0.5159,0.5159,0.4841,0.0223,0.0496,0.471,-0.0547,32,126,,,,,,,,,,
15,1,binary,fixed,0.0,,0.5556,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5556,1.0,0.7143,0.5,0.5556,1.0,DummyMostFrequent,-0.0168,-0.0236,0.1434,-0.1645,-0.1004,1,0.0079,1.0,1.0,0.0,-0.0168,-0.0236,-0.1645,-0.1004,1,126,,,,,,,,,,
15,1,binary,fixed,0.0,,0.4762,0.4661,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.527,0.5571,0.5417,0.4661,0.5556,0.5873,DummyStratified,-0.1331,-0.2794,0.1098,-2.544,-0.1605,51,0.4048,0.5873,0.5873,0.4127,-0.1331,-0.2794,-2.544,-0.1605,51,126,,,,,,,,,,
15,1,binary,fixed,0.0,,0.5556,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5556,1.0,0.7143,0.4304,0.5556,1.0,LogisticRegression,-0.0168,-0.0236,0.1434,-0.1645,-0.1004,1,0.0079,1.0,1.0,0.0,-0.0168,-0.0236,-0.1645,-0.1004,1,126,,,,,,,,,,
15,1,binary,fixed,0.0,,0.5635,0.5125,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.562,0.9714,0.712,0.4283,0.5556,0.9603,RandomForestClassifier,-0.0134,-0.0168,0.1419,-0.1186,-0.0872,11,0.0873,0.9603,0.9603,0.0397,-0.0134,-0.0168,-0.1186,-0.0872,11,126,,,,,,,,,,
15,1,binary,fixed,0.0,,0.5397,0.5446,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.6034,0.5,0.5469,0.5672,0.5556,0.4603,GradientBoostingClassifier,-0.0059,-0.0064,0.1037,-0.0616,-0.0617,9,0.0714,0.4603,0.4603,0.5397,-0.0059,-0.0064,-0.0616,-0.0617,9,126,,,,,,,,,,
16,1,binary,fixed,0.0,,0.5873,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.5873,1.0,0.74,0.5,0.5873,1.0,DummyMostFrequent,0.1971,0.3868,0.2328,1.6617,-0.1205,1,0.0079,1.0,1.0,0.0,0.1971,0.3868,1.6617,-0.1205,1,126,,,,,,,,,,
16,1,binary,fixed,0.0,,0.5714,0.558,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.6351,0.6351,0.6351,0.558,0.5873,0.5873,DummyStratified,0.2597,0.4769,0.1754,2.7189,-0.0285,51,0.4048,0.5873,0.5873,0.4127,0.2597,0.4769,2.7189,-0.0285,51,126,,,,,,,,,,
16,1,binary,fixed,0.0,,0.5873,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.5873,1.0,0.74,0.4259,0.5873,1.0,LogisticRegression,0.1971,0.3868,0.2328,1.6617,-0.1205,1,0.0079,1.0,1.0,0.0,0.1971,0.3868,1.6617,-0.1205,1,126,,,,,,,,,,
16,1,binary,fixed,0.0,,0.4444,0.4841,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.5588,0.2568,0.3519,0.4909,0.5873,0.2698,RandomForestClassifier,0.0403,0.0985,0.2002,0.4923,-0.1205,12,0.0952,0.2698,0.2698,0.7302,0.0403,0.0985,0.4923,-0.1205,12,126,,,,,,,,,,
16,1,binary,fixed,0.0,,0.5079,0.5525,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.6875,0.2973,0.4151,0.5242,0.5873,0.254,GradientBoostingClassifier,-0.0104,-0.0118,0.1339,-0.0881,-0.1226,32,0.254,0.254,0.254,0.746,-0.0104,-0.0118,-0.0881,-0.1226,32,126,,,,,,,,,,
0,1,three_class,fixed,0.001,,0.4206,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyMostFrequent,0.0756,0.1484,0.0725,2.0467,-0.0208,1,0.0079,1.0,1.0,0.0,0.0756,0.1484,2.0467,-0.0208,1,126,0.1402,0.3333,0.1974,0.2491,0.0,0.0,0.5922,0.0,0.0,1.0
0,1,three_class,fixed,0.001,,0.3968,0.3918,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyStratified,-0.0221,-0.0434,0.0528,-0.8208,-0.0497,62,0.4921,0.4603,0.4603,0.5397,-0.0221,-0.0434,-0.8208,-0.0497,62,126,0.4717,0.3918,0.3877,0.3933,0.3778,0.3529,0.4324,0.4365,0.1032,0.4603
0,1,three_class,fixed,0.001,,0.4206,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,LogisticRegression,0.0756,0.1484,0.0725,2.0467,-0.0208,1,0.0079,1.0,1.0,0.0,0.0756,0.1484,2.0467,-0.0208,1,126,0.1402,0.3333,0.1974,0.2491,0.0,0.0,0.5922,0.0,0.0,1.0
0,1,three_class,fixed,0.001,,0.3175,0.3454,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,RandomForestClassifier,0.0138,0.0282,0.0367,0.7668,-0.0171,32,0.254,0.1905,0.1905,0.8095,0.0138,0.0282,0.7668,-0.0171,32,126,0.2485,0.3454,0.2374,0.2386,0.4265,0.0,0.2857,0.8016,0.0079,0.1905
0,1,three_class,fixed,0.001,,0.2619,0.2949,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,GradientBoostingClassifier,0.0074,0.015,0.0242,0.6218,-0.0118,24,0.1905,0.119,0.119,0.881,0.0074,0.015,0.6218,-0.0118,24,126,0.2216,0.2949,0.1902,0.1837,0.3942,0.0,0.1765,0.8095,0.0714,0.119
1,1,three_class,fixed,0.001,,0.5,0.3333,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyMostFrequent,0.0437,0.0948,0.1357,0.6986,-0.101,1,0.0079,1.0,1.0,0.0,0.0437,0.0948,0.6986,-0.101,1,126,0.1667,0.3333,0.2222,0.3333,0.0,0.0,0.6667,0.0,0.0,1.0
1,1,three_class,fixed,0.001,,0.3413,0.2898,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyStratified,-0.0691,-0.1367,0.1123,-1.2176,-0.0956,60,0.4762,0.4603,0.4603,0.5397,-0.0691,-0.1367,-1.2176,-0.0956,60,126,0.2872,0.2898,0.2859,0.3382,0.3226,0.1053,0.4298,0.4127,0.127,0.4603
1,1,three_class,fixed,0.001,,0.2143,0.3543,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,LogisticRegression,-0.0233,-0.0454,0.0593,-0.7649,-0.0437,4,0.0317,0.0317,0.0317,0.9683,-0.0233,-0.0454,-0.7649,-0.0437,4,126,0.3234,0.3543,0.1822,0.1404,0.1695,0.3175,0.0597,0.1429,0.8254,0.0317
1,1,three_class,fixed,0.001,,0.3413,0.3559,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,RandomForestClassifier,-0.0304,-0.054,0.1225,-0.4412,-0.0732,25,0.1984,0.381,0.381,0.619,-0.0304,-0.054,-0.4412,-0.0732,25,126,0.3451,0.3559,0.3182,0.3468,0.2222,0.2821,0.4505,0.1746,0.4444,0.381
1,1,three_class,fixed,0.001,,0.246,0.2616,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,GradientBoostingClassifier,-0.049,-0.0979,0.0704,-1.3916,-0.0589,32,0.254,0.1905,0.1905,0.8095,-0.049,-0.0979,-1.3916,-0.0589,32,126,0.2572,0.2616,0.2324,0.2365,0.3148,0.1754,0.2069,0.5317,0.2778,0.1905
2,1,three_class,fixed,0.001,,0.5079,0.3333,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyMostFrequent,0.1412,0.2704,0.1109,2.4382,-0.03,1,0.0079,1.0,1.0,0.0,0.1412,0.2704,2.4382,-0.03,1,126,0.1693,0.3333,0.2246,0.3422,0.0,0.0,0.6737,0.0,0.0,1.0
2,1,three_class,fixed,0.001,,0.3492,0.2932,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyStratified,-0.0053,-0.008,0.0724,-0.1112,-0.0389,62,0.4921,0.4683,0.4683,0.5317,-0.0053,-0.008,-0.1112,-0.0389,62,126,0.2931,0.2932,0.2924,0.3501,0.3333,0.1212,0.4228,0.4048,0.127,0.4683
2,1,three_class,fixed,0.001,,0.1746,0.345,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,LogisticRegression,0.0106,0.0222,0.0493,0.4508,-0.0223,2,0.0159,0.0952,0.0952,0.9048,0.0106,0.0222,0.4508,-0.0223,2,126,0.2135,0.345,0.1341,0.1132,0.0,0.2443,0.1579,0.0,0.9048,0.0952
2,1,three_class,fixed,0.001,,0.4365,0.356,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,RandomForestClassifier,0.1035,0.202,0.1,2.0207,-0.0288,26,0.2063,0.5556,0.5556,0.4444,0.1035,0.202,2.0207,-0.0288,26,126,0.3536,0.356,0.3516,0.4325,0.3038,0.1538,0.597,0.2698,0.1746,0.5556
2,1,three_class,fixed,0.001,,0.4444,0.3378,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,GradientBoostingClassifier,0.0482,0.0978,0.0864,1.1323,-0.0336,24,0.1905,0.5238,0.5238,0.4762,0.0482,0.0978,1.1323,-0.0336,24,126,0.2975,0.3378,0.3154,0.4191,0.4078,0.0,0.5385,0.4603,0.0159,0.5238
3,1,three_class,fixed,0.001,,0.4444,0.3333,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyMostFrequent,-0.0278,-0.0378,0.193,-0.1959,-0.192,1,0.0079,1.0,1.0,0.0,-0.0278,-0.0378,-0.1959,-0.192,1,126,0.1481,0.3333,0.2051,0.2735,0.0,0.0,0.6154,0.0,0.0,1.0
3,1,three_class,fixed,0.001,,0.381,0.3312,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyStratified,-0.0848,-0.1699,0.1193,-1.4237,-0.1331,62,0.4921,0.4683,0.4683,0.5317,-0.0848,-0.1699,-1.4237,-0.1331,62,126,0.3318,0.3312,0.3312,0.3779,0.3301,0.1765,0.487,0.4048,0.127,0.4683
3,1,three_class,fixed,0.001,,0.2857,0.398,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,LogisticRegression,-0.0947,-0.1956,0.0808,-2.4212,-0.0947,12,0.0952,0.1349,0.1349,0.8651,-0.0947,-0.1956,-2.4212,-0.0947,12,126,0.3005,0.398,0.2761,0.2562,0.3579,0.3333,0.137,0.3413,0.5238,0.1349
3,1,three_class,fixed,0.001,,0.3095,0.2623,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,RandomForestClassifier,-0.1617,-0.3392,0.1639,-2.0702,-0.2128,30,0.2381,0.5952,0.5952,0.4048,-0.1617,-0.3392,-2.0702,-0.2128,30,126,0.2651,0.2623,0.2573,0.2952,0.2418,0.1333,0.3969,0.3095,0.0952,0.5952
3,1,three_class,fixed,0.001,,0.4444,0.3583,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,GradientBoostingClassifier,0.0165,0.0447,0.1551,0.2882,-0.1088,46,0.3651,0.4762,0.4762,0.5238,0.0165,0.0447,0.2882,-0.1088,46,126,0.3611,0.3583,0.3494,0.4254,0.4821,0.0833,0.4828,0.4762,0.0476,0.4762
4,1,three_class,fixed,0.001,,0.4603,0.3333,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,DummyMostFrequent,0.0619,0.1293,0.1344,0.9621,-0.0662,1,0.0079,1.0,1.0,0.0,0.0619,0.1293,0.9621,-0.0662,1,126,0.1534,0.3333,0.2101,0.2902,0.0,0.0,0.6304,0.0,0.0,1.0
4,1,three_class,fixed,0.001,,0.4206,0.3658,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,DummyStratified,0.0195,0.0429,0.0922,0.466,-0.0515,62,0.4921,0.4683,0.4683,0.5317,0.0195,0.0429,0.466,-0.0515,62,126,0.3645,0.3658,0.3634,0.4135,0.4536,0.1579,0.4786,0.4048,0.127,0.4683
4,1,three_class,fixed,0.001,,0.1746,0.3333,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,126,0.0582,0.3333,0.0991,0.0519,0.0,0.2973,0.0,0.0,1.0,0.0
4,1,three_class,fixed,0.001,,0.3095,0.3414,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,RandomForestClassifier,0.0177,0.0353,0.0178,1.9847,-0.0005,6,0.0476,0.0238,0.0238,0.9762,0.0177,0.0353,1.9847,-0.0005,6,126,0.5125,0.3414,0.263,0.2526,0.4553,0.2353,0.0984,0.6111,0.3651,0.0238
4,1,three_class,fixed,0.001,,0.254,0.2925,1004,126,2015-03-30,2019-03-25,2019-03-26,2019-09-23,,,,,,,GradientBoostingClassifier,0.0424,0.0839,0.0401,2.0914,-0.0087,14,0.1111,0.0794,0.0794,0.9206,0.0424,0.0839,2.0914,-0.0087,14,126,0.3777,0.2925,0.2463,0.247,0.3107,0.2222,0.2059,0.4524,0.4683,0.0794
5,1,three_class,fixed,0.001,,0.5159,0.3333,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,DummyMostFrequent,-0.1573,-0.2709,0.3742,-0.7239,-0.3372,1,0.0079,1.0,1.0,0.0,-0.1573,-0.2709,-0.7239,-0.3372,1,126,0.172,0.3333,0.2269,0.3511,0.0,0.0,0.6806,0.0,0.0,1.0
5,1,three_class,fixed,0.001,,0.4286,0.3364,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,DummyStratified,-0.215,-0.4526,0.2448,-1.8492,-0.2812,62,0.4921,0.4683,0.4683,0.5317,-0.215,-0.4526,-1.8492,-0.2812,62,126,0.3398,0.3364,0.3371,0.4359,0.44,0.0714,0.5,0.4048,0.127,0.4683
5,1,three_class,fixed,0.001,,0.1746,0.3997,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,LogisticRegression,0.0112,0.0248,0.0723,0.343,-0.0291,2,0.0159,0.0159,0.0159,0.9841,0.0112,0.0248,0.343,-0.0291,2,126,0.4034,0.3997,0.1698,0.1437,0.2812,0.1983,0.0299,0.119,0.8651,0.0159
5,1,three_class,fixed,0.001,,0.3016,0.3836,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,RandomForestClassifier,-0.1899,-0.3557,0.3585,-0.992,-0.282,13,0.1032,0.2302,0.2302,0.7698,-0.1899,-0.3557,-0.992,-0.282,13,126,0.3157,0.3836,0.2932,0.3038,0.3529,0.25,0.2766,0.4206,0.3492,0.2302
5,1,three_class,fixed,0.001,,0.3651,0.3331,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,,,,,,,GradientBoostingClassifier,-0.1058,-0.1767,0.3034,-0.5825,-0.1835,12,0.0952,0.1984,0.1984,0.8016,-0.1058,-0.1767,-0.5825,-0.1835,12,126,0.3397,0.3331,0.2995,0.341,0.4559,0.1538,0.2889,0.6905,0.1111,0.1984
6,1,three_class,fixed,0.001,,0.5873,0.3333,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,,,,,,,DummyMostFrequent,0.3177,0.5882,0.2678,2.1966,-0.0944,1,0.0079,1.0,1.0,0.0,0.3177,0.5882,2.1966,-0.0944,1,126,0.1958,0.3333,0.2467,0.4346,0.0,0.0,0.74,0.0,0.0,1.0
6,1,three_class,fixed,0.001,,0.4762,0.4245,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,,,,,,,DummyStratified,0.2523,0.4613,0.1486,3.1039,-0.0479,62,0.4921,0.4841,0.4841,0.5159,0.2523,0.4613,3.1039,-0.0479,62,126,0.3849,0.4245,0.3898,0.4919,0.3918,0.2,0.5778,0.4048,0.1111,0.4841
6,1,three_class,fixed,0.001,,0.2698,0.3392,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,,,,,,,LogisticRegression,0.0842,0.1671,0.1045,1.5995,-0.0385,4,0.0317,0.254,0.254,0.746,0.0842,0.1671,1.5995,-0.0385,4,126,0.3428,0.3392,0.2524,0.3285,0.3117,0.087,0.3585,0.246,0.5,0.254
6,1,three_class,fixed,0.001,,0.4286,0.3474,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,,,,,,,RandomForestClassifier,0.2191,0.4121,0.1779,2.317,-0.0592,22,0.1746,0.1905,0.1905,0.8095,0.2191,0.4121,2.317,-0.0592,22,126,0.357,0.3474,0.2898,0.39,0.5429,0.0,0.3265,0.746,0.0635,0.1905
6,1,three_class,fixed,0.001,,0.4841,0.4163,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,,,,,,,GradientBoostingClassifier,0.2153,0.4004,0.1431,2.7989,-0.0385,38,0.3016,0.3016,0.3016,0.6984,0.2153,0.4004,2.7989,-0.0385,38,126,0.4131,0.4163,0.3812,0.4823,0.528,0.1333,0.4821,0.627,0.0714,0.3016
7,1,three_class,fixed,0.001,,0.5159,0.3333,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,,,,,,,DummyMostFrequent,0.2164,0.4047,0.159,2.5447,-0.0735,1,0.0079,1.0,1.0,0.0,0.2164,0.4047,2.5447,-0.0735,1,126,0.172,0.3333,0.2269,0.3511,0.0,0.0,0.6806,0.0,0.0,1.0
7,1,three_class,fixed,0.001,,0.4127,0.3664,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,,,,,,,DummyStratified,0.0333,0.0724,0.1167,0.6206,-0.0704,62,0.4921,0.4841,0.4841,0.5159,0.0333,0.0724,0.6206,-0.0704,62,126,0.3595,0.3664,0.3623,0.4154,0.38,0.2308,0.4762,0.4048,0.1111,0.4841
7,1,three_class,fixed,0.001,,0.0952,0.3333,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,,,,,,,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,126,0.0317,0.3333,0.058,0.0166,0.0,0.1739,0.0,0.0,1.0,0.0
7,1,three_class,fixed,0.001,,0.4048,0.3218,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,,,,,,,RandomForestClassifier,-0.0312,-0.0616,0.0602,-1.023,-0.0465,22,0.1746,0.254,0.254,0.746,-0.0312,-0.0616,-1.023,-0.0465,22,126,0.2839,0.3218,0.2709,0.3554,0.5035,0.0,0.3093,0.746,0.0,0.254
7,1,three_class,fixed,0.001,,0.4048,0.3101,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,,,,,,,GradientBoostingClassifier,-0.0198,-0.036,0.0888,-0.4057,-0.0786,37,0.2937,0.373,0.373,0.627,-0.0198,-0.036,-0.4057,-0.0786,37,126,0.2784,0.3101,0.282,0.3789,0.4531,0.0,0.3929,0.627,0.0,0.373
8,1,three_class,fixed,0.001,,0.5159,0.3333,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,,,,,,,DummyMostFrequent,0.144,0.275,0.1072,2.5666,-0.0401,1,0.0079,1.0,1.0,0.0,0.144,0.275,2.5666,-0.0401,1,126,0.172,0.3333,0.2269,0.3511,0.0,0.0,0.6806,0.0,0.0,1.0
8,1,three_class,fixed,0.001,,0.4048,0.3437,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,,,,,,,DummyStratified,0.0745,0.1461,0.0704,2.077,-0.024,62,0.4921,0.4841,0.4841,0.5159,0.0745,0.1461,2.077,-0.024,62,126,0.3509,0.3437,0.3446,0.4041,0.3441,0.1818,0.5079,0.4048,0.1111,0.4841
8,1,three_class,fixed,0.001,,0.1587,0.3385,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,,,,,,,LogisticRegression,0.0151,0.0302,0.022,1.3733,-0.0005,2,0.0159,0.0079,0.0079,0.9921,0.0151,0.0302,1.3733,-0.0005,2,126,0.384,0.3385,0.0981,0.0554,0.0,0.2639,0.0303,0.0,0.9921,0.0079
8,1,three_class,fixed,0.001,,0.4286,0.3343,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,,,,,,,RandomForestClassifier,0.04,0.0813,0.0749,1.085,-0.0353,49,0.3889,0.5476,0.5476,0.4524,0.04,0.0813,1.085,-0.0353,49,126,0.3627,0.3343,0.3253,0.4103,0.3368,0.087,0.5522,0.4206,0.0317,0.5476
8,1,three_class,fixed,0.001,,0.4762,0.3863,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,,,,,,,GradientBoostingClassifier,0.117,0.2233,0.0608,3.6711,-0.0146,50,0.3968,0.4444,0.4444,0.5556,0.117,0.2233,3.6711,-0.0146,50,126,0.3238,0.3863,0.343,0.4395,0.5,0.0,0.5289,0.5556,0.0,0.4444
9,1,three_class,fixed,0.001,,0.4841,0.3333,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,,,,,,,DummyMostFrequent,0.0227,0.0612,0.1802,0.3395,-0.1287,1,0.0079,1.0,1.0,0.0,0.0227,0.0612,0.3395,-0.1287,1,126,0.1614,0.3333,0.2175,0.3158,0.0,0.0,0.6524,0.0,0.0,1.0
9,1,three_class,fixed,0.001,,0.4048,0.2889,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,,,,,,,DummyStratified,-0.0484,-0.0925,0.1163,-0.7953,-0.1393,62,0.4921,0.4841,0.4841,0.5159,-0.0484,-0.0925,-0.7953,-0.1393,62,126,0.3012,0.2889,0.2948,0.4126,0.3925,0.0,0.4918,0.4048,0.1111,0.4841
9,1,three_class,fixed,0.001,,0.2143,0.4001,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,,,,,,,LogisticRegression,0.0422,0.0916,0.1335,0.6857,-0.0902,1,0.0079,0.3175,0.3175,0.6825,0.0422,0.0916,0.6857,-0.0902,1,126,0.1893,0.4001,0.1816,0.1942,0.0,0.1684,0.3762,0.0,0.6825,0.3175
9,1,three_class,fixed,0.001,,0.373,0.2661,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,,,,,,,RandomForestClassifier,-0.0492,-0.0906,0.1437,-0.6305,-0.1163,45,0.3571,0.5238,0.5238,0.4762,-0.0492,-0.0906,-0.6305,-0.1163,45,126,0.2545,0.2661,0.2601,0.3643,0.3393,0.0,0.4409,0.4444,0.0317,0.5238
9,1,three_class,fixed,0.001,,0.4444,0.3221,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,,,,,,,GradientBoostingClassifier,0.0516,0.1085,0.1254,0.8652,-0.0692,17,0.1349,0.3571,0.3571,0.6429,0.0516,0.1085,0.8652,-0.0692,17,126,0.3096,0.3221,0.3076,0.4274,0.4889,0.0,0.434,0.627,0.0159,0.3571
10,1,three_class,fixed,0.001,,0.4444,0.3333,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,,,,,,,DummyMostFrequent,-0.1767,-0.3578,0.2478,-1.4437,-0.2056,1,0.0079,1.0,1.0,0.0,-0.1767,-0.3578,-1.4437,-0.2056,1,126,0.1481,0.3333,0.2051,0.2735,0.0,0.0,0.6154,0.0,0.0,1.0
10,1,three_class,fixed,0.001,,0.4603,0.3254,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,,,,,,,DummyStratified,-0.0387,-0.0637,0.1747,-0.3646,-0.0816,62,0.4921,0.4762,0.4762,0.5238,-0.0387,-0.0637,-0.3646,-0.0816,62,126,0.3479,0.3254,0.3348,0.4754,0.5217,0.0,0.4828,0.4127,0.1111,0.4762
10,1,three_class,fixed,0.001,,0.3571,0.3512,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,,,,,,,LogisticRegression,-0.1406,-0.278,0.2224,-1.2496,-0.2056,3,0.0238,0.7619,0.7619,0.2381,-0.1406,-0.278,-1.2496,-0.2056,3,126,0.1715,0.3512,0.2246,0.2575,0.0,0.1081,0.5658,0.0,0.2381,0.7619
10,1,three_class,fixed,0.001,,0.4683,0.3313,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,,,,,,,RandomForestClassifier,-0.1584,-0.3297,0.1732,-1.9035,-0.1727,47,0.373,0.5159,0.5159,0.4841,-0.1584,-0.3297,-1.9035,-0.1727,47,126,0.3127,0.3313,0.3211,0.455,0.4839,0.0,0.4793,0.4841,0.0,0.5159
10,1,three_class,fixed,0.001,,0.4603,0.3386,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,,,,,,,GradientBoostingClassifier,-0.2179,-0.463,0.2364,-1.9587,-0.2363,31,0.246,0.8413,0.8413,0.1587,-0.2179,-0.463,-1.9587,-0.2363,31,126,0.3176,0.3386,0.2779,0.3839,0.241,0.0,0.5926,0.1587,0.0,0.8413
11,1,three_class,fixed,0.001,,0.4444,0.3333,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,,,,,,,DummyMostFrequent,0.0861,0.1883,0.2153,0.8743,-0.0754,1,0.0079,1.0,1.0,0.0,0.0861,0.1883,0.8743,-0.0754,1,126,0.1481,0.3333,0.2051,0.2735,0.0,0.0,0.6154,0.0,0.0,1.0
11,1,three_class,fixed,0.001,,0.3889,0.3227,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,,,,,,,DummyStratified,-0.0424,-0.0771,0.1384,-0.557,-0.1108,62,0.4921,0.4841,0.4841,0.5159,-0.0424,-0.0771,-0.557,-0.1108,62,126,0.3116,0.3227,0.3098,0.3987,0.431,0.1053,0.3932,0.4127,0.1032,0.4841
11,1,three_class,fixed,0.001,,0.4444,0.311,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,,,,,,,LogisticRegression,-0.0641,-0.124,0.1295,-0.9577,-0.0759,6,0.0476,0.5079,0.5079,0.4921,-0.0641,-0.124,-0.9577,-0.0759,6,126,0.2967,0.311,0.3032,0.4345,0.4762,0.0,0.4333,0.4921,0.0,0.5079
11,1,three_class,fixed,0.001,,0.4921,0.3385,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,,,,,,,RandomForestClassifier,-0.0147,-0.0229,0.1157,-0.1983,-0.0845,32,0.254,0.3651,0.3651,0.6349,-0.0147,-0.0229,-0.1983,-0.0845,32,126,0.3274,0.3385,0.3297,0.4763,0.5775,0.0,0.4118,0.619,0.0159,0.3651
